,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4585,1069-XAIEM,0,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.05,85.05,1
290,7534-BFESC,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1
2668,6849-WLEYG,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,1
4734,4106-HADHQ,1,0,1,1,39,1,0,0,2,0,2,2,2,2,1,0,1,80.0,3182.95,1
5468,6437-UKHMV,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1
1694,0375-HVGXO,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1
2004,8565-CLBZW,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,2165.05,1
2300,4800-CZMPC,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,5037.55,1
4084,2777-PHDEI,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,78.05,1
3995,0618-XWMSS,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1
809,1820-TQVEV,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1
469,4640-UHDOS,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1
3158,7410-KTVFV,1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,49.55,878.35,1
3448,5949-EBSQK,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,229.55,1
1263,6818-WOBHJ,0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,1
184,1918-ZBFQJ,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,1111.65,1
6632,9259-PACGQ,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,1
837,6982-SSHFK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1
3815,9306-CPCBC,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,1
4182,4902-OHLSK,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75,1
4078,0628-CNQRM,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,1544.05,1
1651,8580-AECUZ,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1
1056,6941-PMGEP,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1
5706,5196-SGOAK,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,75.7,1
1000,8357-EQXFO,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1
22,1066-JKSGK,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1
287,5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1
5342,3521-SYVOR,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,1
889,7549-MYGPK,0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35,1
2246,7181-BQYBV,0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,102.45,1
5863,7969-AULMZ,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1
6967,8739-WWKDU,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,89.5,2196.15,1
4368,1704-NRWYE,0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,751.65,1
629,4554-YGZIH,1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,4547.25,1
182,9367-WXLCH,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,662.65,1
2270,4140-MUHUG,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,1
1976,9497-QCMMS,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,93.55,1
2638,6769-DCQLI,1,0,0,0,52,1,0,1,0,2,2,2,2,2,1,1,0,105.0,5426.85,1
6152,7562-GSUHK,0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1573.7,1
320,5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1
1202,3927-NLNRY,1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,1
4946,2612-RRIDN,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,81.0,340.85,1
2679,7341-LXCAF,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4,1
336,6680-NENYN,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1
973,8919-FYFQZ,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1
1126,0927-LCSMG,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1
6428,2079-FBMZK,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,1
1625,1262-OPMFY,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1
783,4678-DVQEO,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,1
650,9576-ANLXO,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,222.3,1
1624,2929-QNSRW,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1
818,0115-TFERT,1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,111.2,2317.1,1
3326,7657-DYEPJ,1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,1
2185,7619-ODSGN,1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,1338.15,1
524,8397-MVTAZ,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3480.0,1
1083,9878-TNQGW,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1
6877,4501-EQDRN,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.7,69.7,1
6860,0402-CQAJN,0,0,0,0,37,1,2,1,0,2,2,0,2,2,0,1,0,101.9,3545.35,1
3958,4652-NNHNY,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1
4413,1792-UXAFY,0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,89.15,1496.9,1
1736,7551-JOHTI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,1
4640,1853-UDXBW,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,70.0,70.0,1
6757,5294-CDGWY,1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,3014.65,1
3019,6214-EDAKZ,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,1206.05,1
2465,1740-CSDJP,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,35.25,1
3595,2260-USTRB,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1
3102,0516-WJVXC,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,2,54.2,308.25,1
6930,5570-PTWEH,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,216.75,1
2960,5590-BYNII,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,1
6166,4077-CROMM,0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,3243.45,1
5439,5959-BELXA,1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,1
6016,4250-ZBWLV,1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1
1834,8080-DDEMJ,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,45.1,1
1579,9391-EOYLI,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1
1208,5494-HECPR,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1
5994,9661-ACXBS,0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1
5207,9381-NDKME,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3,1
2008,9430-FRQOC,0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,341.45,1
2084,1084-UQCHV,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1
1708,8640-SDGKB,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,1
6417,9776-CLUJA,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,1
891,3804-RVTGV,1,0,1,1,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,1
4212,5797-APWZC,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,1
4671,3393-FMZPV,0,0,0,0,25,1,2,1,0,2,0,0,2,2,0,1,2,100.25,2387.75,1
810,2239-JALAW,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,6017.65,1
1704,0107-YHINA,1,0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1
3040,7317-GGVPB,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,7690.9,1
5198,0643-OKLRP,0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,0,2,80.35,3825.85,1
6232,9681-OXGVC,0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,514.0,1
3524,4706-AXVKM,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,1
966,4541-RMRLG,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1
5975,1522-VVDMG,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1
4459,3178-FESZO,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,100.25,1
445,7752-XUSCI,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1
5589,7253-UVNDW,0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2460.15,1
4132,6834-NXDCA,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,300.8,1
6740,7957-RYHQD,0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,3233.85,1
6869,5906-CVLHP,0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,2319.8,1
3302,7774-OJSXI,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,3066.45,1
4293,2114-MGINA,0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,1129.1,1
6741,2180-DXNEG,0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,1
862,0947-MUGVO,1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,1463.5,1
6080,9526-BIHHD,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7,1
6885,7603-USHJS,1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,871.4,1
1739,9804-ICWBG,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1
5806,7854-EKTJL,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1
523,6825-UYPFK,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1758.6,1
2446,9492-TOKRI,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,1
1402,6240-EURKS,0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1
6507,5708-EVONK,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,1
4226,3519-ZKXGG,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,256.6,1
29,8773-HHUOZ,0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,64.7,1093.1,1
2617,4588-YBNIB,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,1
3525,5889-JTMUL,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,1
4924,5378-IKEEG,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,35.75,35.75,1
2285,4307-KTUMW,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5029.2,1
6894,1400-MMYXY,1,1,1,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.9,334.65,1
1592,8387-MOJJT,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,1
2074,6179-GJPSO,0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7,1
6344,9286-DOJGF,0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85,1
2393,5136-KCKGI,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3467.0,1
6593,4701-AHWMW,1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3,1
4266,5445-PZWGX,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,6529.25,1
6563,6906-ANDWJ,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,1107.25,1
4259,1087-UDSIH,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,59.75,1
6322,8752-STIVR,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,303.15,1
5741,5883-GTGVD,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1
1837,1349-WXNGG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,20.05,1
2054,9734-UYXQI,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,106.55,1
4184,0495-ZBNGW,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,343.95,1
6760,5295-PCJOO,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,184.4,1
5622,4391-RESHN,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2470.1,1
3562,1624-NALOJ,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,1
1339,3838-OZURD,1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,1
3879,7359-PTSXY,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1
6773,3990-QYKBE,1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3473.4,1
4458,2037-SGXHH,1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3624.3,1
3841,4039-HEUNW,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1
334,2868-SNELZ,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1
811,4853-RULSV,1,0,0,0,70,1,2,1,2,0,0,2,2,2,2,1,1,104.0,7250.15,1
6395,3058-HJCUY,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35,1
3294,1086-LXKFY,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1,1
5522,2619-WFQWU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
2163,4021-RQSNY,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,3004.15,1
5946,6261-RCVNS,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1
268,6323-AYBRX,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,1
3592,6128-CZOMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1
507,7218-HKQFK,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,167.5,1
5375,9637-EIHEQ,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,1
4908,3957-LXOLK,0,1,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,106.15,3152.5,1
3139,1142-WACZW,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1
1849,0621-TWIEM,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,1
799,3009-JWMPU,1,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,96.75,6125.4,1
5098,8258-GSTJK,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75,1
4746,0637-KVDLV,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,76.5,162.45,1
3737,8601-QACRS,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,1
4751,8785-EPNCG,1,0,0,0,11,1,2,2,1,1,1,1,1,1,0,0,1,23.15,245.2,1
5992,0687-ZVTHB,1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1
1721,4116-TZAQJ,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,1
4444,0137-UDEUO,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,63.75,1
4723,4274-OWWYO,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.35,74.35,1
1015,3863-IUBJR,1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1
3971,8515-OCTJS,0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1,1
6961,8155-IBNHG,0,0,1,0,24,1,2,1,0,0,0,0,0,0,0,1,1,75.4,1747.85,1
2655,9565-DJPIB,0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,365.65,1
5430,6331-LWDTQ,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,1
1786,7530-HDYDS,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,3264.5,1
1916,4720-VSTSI,0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3862.55,1
5368,6168-WFVVF,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1
4814,7270-BDIOA,0,0,0,0,22,1,2,1,0,0,0,2,2,0,0,1,2,90.0,1993.8,1
5374,8065-YKXKD,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65,1
6089,8775-LHDJH,0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,1
1970,5445-UTODQ,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,1
6518,1963-SVUCV,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1
3942,6959-UWKHF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1
6038,1555-DJEQW,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,7723.9,1
2677,2608-BHKFN,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.05,266.9,1
3696,3144-AUDBS,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,1
4025,2984-MIIZL,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,321.9,1
6495,7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
6256,3751-KTZEL,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,35.05,1
3042,1322-AGOQM,1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,30.3,1380.1,1
6360,8073-IJDCM,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,20.3,1
5576,4929-BSTRX,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55,1
5284,3317-HRTNN,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,1
1192,1579-KLYDT,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,1
2682,9462-MJUAW,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,1
327,5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1
1259,4187-CINZD,0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,1
6488,0488-GSLFR,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,1
1251,7595-EUIVN,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,1
6633,4415-IJZTP,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1
6215,2446-BEGGB,0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,560.6,1
5183,8988-ECPJR,0,1,1,1,34,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2718.3,1
2904,2115-BFTIW,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,3,70.95,1767.35,1
975,2834-JRTUA,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1
955,9448-REEVD,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1
4678,3006-XIMLN,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,193.8,1
5247,4971-PUYQO,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,1
2888,7409-KIUTL,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1
5246,1981-INRFU,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.75,164.5,1
927,9625-QSTYE,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1
2464,2609-IAICY,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15,1
5583,2657-ALMWY,0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,2169.75,1
4541,9058-CBREO,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.55,50.55,1
4698,8166-ZZTFS,0,1,1,0,66,1,2,0,0,2,2,0,2,2,2,1,0,80.55,5265.1,1
1436,9546-CQJSU,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1
5600,3799-ISUZQ,1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,1
1974,1024-VRZHF,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7,1
5653,7638-QVMVY,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1
2415,9898-KZQDZ,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1
5423,5228-EXCET,1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1
97,0278-YXOOG,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,113.85,1
2526,5766-ZJYBB,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,19.4,1
5991,8063-RJYNF,1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1
5845,4581-SSPWD,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1
6375,9894-EZEWG,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,74.3,1
3727,9057-SIHCH,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,1
3906,6372-RFVNS,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1
5388,5515-IDEJJ,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1
5456,8718-PTMEZ,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1
2287,5440-FLBQG,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,7318.2,1
3438,5955-ERIHD,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1687.95,1
5036,1268-ASBGA,0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1
5345,9526-JAWYF,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3,1
36,6047-YHPVI,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.7,316.9,1
4564,4877-EVATK,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,1
1926,6651-AZVTJ,1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4872.45,1
4169,3663-MITLP,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,1457.25,1
5852,3398-ZOUAA,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1
4417,0515-YPMCW,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,1
462,0880-TKATG,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1
4645,5219-YIPTK,0,0,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6,1
6277,4195-SMMNX,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2,1
2337,4612-THJBS,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,1
6745,5515-AKOAJ,0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,1
5299,5569-OUICF,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2,1
4631,2462-XIIJB,1,0,0,0,5,1,2,1,0,0,2,0,2,0,0,1,2,92.5,452.7,1
4311,2187-LZGPL,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3,1
933,4750-ZRXIU,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1
4848,5380-AFSSK,0,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,3,93.9,486.85,1
830,9101-BWFSS,0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,5610.7,1
1001,1989-PRJHP,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1
2891,0495-RVCBF,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.7,79.7,1
3730,6771-XWBDM,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1
3178,2834-SPCJV,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,1
